1271,Institute for Reproductive Health and Infertility,1561 Long Pond Road,Rochester,NY,14626,MA,"Jamil Mroueh, M.D.","Rosalind A. Hayes, M.D.","Margaret C. Graham, TS, ELD",585-453-7760,N/A,N/A,43.1912,-77.704565,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1272,Strong Fertility and Reproductive Science Center,500 Red Creek Drive,Rochester,NY,14623,MA,"John T. Queenan Jr, M.D.","John T. Queenan Jr, M.D.","Rajesh K. Srivastava Ph.D., HCLD",585-275-7891,http://www.stronghealth.com/services/womenshealth/,N/A,43.064825,-77.631389,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1273,Island Reproductive Services,1110 South Avenue,Staten Island,NY,10314,MA,"Eric S. Knochenhauer, M.D.","Eric S. Knochenhauer, M.D.","Jyothish Pillai, Ph.D.",718-761-6000,N/A,N/A,40.614228,-74.177303,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1274,Gold Coast IVF,243 Jericho Turnpike,Syosset,NY,11791,MA,"Steven F. Palter, M.D.","Steven F. Palter, M.D.","Huai-Liang Feng, DVM Ph.D., HCLD",516-682-8900,N/A,N/A,40.8053295,-73.5224824,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1275,CNY Fertility Center,195 Intrepid Lane,Syracuse,NY,13205,MA,"Robert J. Kiltz, M.D.","Robert J. Kiltz, M.D.","Robert J. Kiltz, M.D.",315-469-8700,http://www.CNYfertility.com,rkiltz@cnyfertility.com,43.002528,-76.126625,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1276,Westchester Fertility & Reproductive Endocrinology,136 South Broadway,White Plains,NY,10605,MA,"Michael B. Blotner, M.D.","Michael B. Blotner, M.D.","Michael B. Blotner, M.D.",914-949-6677,N/A,N/A,41.02425,-73.761539,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1277,Northeastern Ohio Fertility Center,468 E. Market Street,Akron,OH,44304,ENC,"Nicholas J. Spirtos, D.O.","Nicholas J. Spirtos, D.O.","Nicholas J. Spirtos, D.O.",330-376-2300,http://www.drspirtos.com,N/A,41.0792273,-81.5026406,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1278,Reproductive Gynecology,95 Arch Street,Akron,OH,44304,ENC,"Richard W. Moretuzzo, M.D.","Richard W. Moretuzzo, M.D.","Keith S. Whitacre, M.S.",330-375-7722,N/A,N/A,41.083031,-81.498525,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1279,Cleveland Clinic Fertility Center - Beachwood,26900 Cedar Road,Beachwood,OH,44122,ENC,"James Goldfarb, M.D.","James Goldfarb, M.D.","Nina N. Desai, Ph.D., HCLD",216-839-3150,http://www.clevelandclinic.org/ivf,goldfaj2@ccf.org,41.500524,-81.4891619,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1280,Bethesda Center for Reproductive Health and Fertility,10506 Montgomery Road,Cincinnati,OH,45242,ENC,"Glen E. Hofmann, M.D., Ph.D.","Glen E. Hofmann, M.D., Ph.D.","Pradeep Warikoo, Ph.D., HCLD, ELD",513-865-1675,http://www.bethesdafertility.com,bethesda_center@trihealth.com,39.2512339,-84.340475,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1281,Center for Reproductive Health,2123 Auburn Avenue,Cincinnati,OH,45219,ENC,"Michael A. Thomas, M.D.","Michael A. Thomas, M.D.","Chad A. Johnson, Ph.D., HCLD",513-585-2355,http://www.ucfertility.com,dbwuc@yahoo.com,39.120156,-84.5088789,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1283,MacDonald Fertility and IVF Program,11100 Euclid Avenue,Cleveland,OH,44106,ENC,"William H. Hurd, M.D.","William H. Hurd, M.D.",N/A,216-844-1514,http://www.uhhs.com/fertility,fertility@uhhs.com,41.509,-81.609,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1285,Ohio Reproductive Medicine,4830 Knightsbridge Blvd.,Columbus,OH,43214,ENC,"Grant E. Schmidt, M.D., Ph.D.","Grant E. Schmidt, M.D., Ph.D.","William Baird, III, Ph.D., HCLD",614-451-2280,http://www.ohioreproductivemedicine.com,N/A,40.048,-83.025,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1286,Kettering Reproductive Medicine,3533 Southern Boulevard,Kettering,OH,45429,ENC,"Thomas H. Burwinkel, M.D.","Thomas H. Burwinkel, M.D.","Erica J. Behnke, Ph.D., HCLD",937-395-8444,http://www.khnetwork.org/krm,N/A,39.68,-84.154,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1287,Fertility Center of NW Ohio,2142 N Cove Boulevard,Toledo,OH,43606,ENC,"Joseph V. Karnitis, M.D.","Joseph V. Karnitis, M.D.","Joseph V. Karnitis, M.D.",419-479-8830,N/A,N/A,41.6742341,-83.5951316,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1289,Henry G. Bennett Jr. Fertility Institute,3433 NW 56th Street,Oklahoma City,OK,73112,WSC,"David A. Kallenberger, M.D.","Eli Reshef, M.D.","J. W. E. WorthamJr., Ph.D., HCLD",405-949-6060,http://www.integris-health.comclickonBFI,adambr@integris-health.com,35.528673,-97.57743,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1290,OU Physicians Reproductive Health,1000 N. Lincoln Boulevard,Oklahoma City,OK,73104,WSC,"Karl R. Hansen, M.D., Ph.D.","Karl R. Hansen, M.D., Ph.D.","Michael T. Zavy, Ph.D., HCLD",405-271-1616,www.ouinfertility.com,constance-wharton@ouhsc.edu,35.4772419,-97.500583,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1291,Tulsa Center for Fertility and Women's Health,115 East 15th Street,Tulsa,OK,74119,WSC,"Judith Blackwell, M.D.","Stanley G. Prough, M.D.","J. Kevin Thibodeaux, Ph.D., HCLD",918-584-2870,http://www.fertilitytulsa.com,jonichols@hillcrest.com,36.141081,-95.984465,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1292,Northwest Fertility Center,1750 SW Harbor Way,Portland,OR,97201,NP,"Eugene M. Stoelk, M.D.","Eugene M. Stoelk, M.D.","Lisa Standing, BSELD",503-227-7799,http://www.fertilitynw.com,eugene@drstoelk.com,45.5097781,-122.6753869,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1293,Oregon Reproductive Medicine,2222 NW Lovejoy,Portland,OR,97210,NP,"Robert K. Matteri, M.D.","Robert K. Matteri, M.D.","Alison Coates, BSc.",503-274-4994,http://www.oregonreproductivemedicine.com,N/A,45.52917,-122.697008,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1294,University Fertility Consultants,3303 SW Bond Avenue,Portland,OR,97239-4501,NP,"Marsha J. Gorrill, M.D.","Marsha J. Gorrill, M.D.","David E. Battaglia, Ph.D., HCLD",503-418-3700,http://www.fertilityoregon.com,N/A,45.4986609,-122.6711421,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1295,Toll Center for Reproductive Sciences/Abington Reproductive Medicine PC,1245 Highland Avenue,Abington,PA,19001,MA,"Jay S. Schinfeld, M.D.","Stephen G. Somkuti, M.D., Ph.D.","Scott E. Smith, Ph.D.. HCLD",215-887-2010,http://www.abington-repromed.com,N/A,40.1196458,-75.1216307,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1296,"Infertility Solutions, P.C.",1275 South Cedar Crest Boulevarad,Allentown,PA,18103,MA,"Bruce I. Rose, M.D., Ph.D.","Bruce I. Rose, M.D., Ph.D.","Bruce I. Rose, M.D., Ph.D.",610-776-1217,http://www.infertilitysolutions.com,N/A,40.562788,-75.517024,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1297,Reproductive Medicine Associates of Pennsylvania,401 North 17th Street,Allentown,PA,18104,MA,"Wendy J. Schillings, M.D.","Wendy J. Schillings, M.D.","Kathleen A. Miller, BSTS",610-820-6888,www.rmapa.com,N/A,40.6021938,-75.4948763,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1298,Family Fertility Center,95 Highland Ave,Bethlehem,PA,18017,MA,"H. Christina Lee, M.D., J.D., HCLD","H. Christina Lee, M.D., J.D., HCLD","H. Christina Lee, M.D., J.D., HCLD",610-868-8600,N/A,familyfertility@enter.net,40.667051,-75.383957,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1299,Main Line Fertility & Reproductive Medicine,130 South Bryn Mawr Avenue,Bryn Mawr,PA,19010,MA,"Michael J. Glassner, M.D.","Michael J. Glassner, M.D.","J. David Wininger, Ph.D., HCLD",610-527-0800,N/A,N/A,40.018826,-75.321154,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1300,Geisinger Medical Center Fertility Center,100 N Academy Ave,Danville,PA,17822,MA,"Latif l. Awad, M.D.","Latif l. Awad, M.D.","Robert Shabanowitz, Ph.D., HCLD",570-271-5620,http://www.geisinger.org/fertility,lawad@geisinger.edu,40.969684,-76.6042609,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1301,The Milton S. Hershey Medical Center,500 University Drive,Hershey,PA,17033,MA,"William C. Dodson, M.D.","William C. Dodson, M.D.","Janis M. Moessner, B.S., ELD",717-531-8478,N/A,jmoessner@psu.edu,40.26466,-76.675773,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1302,Fertility & Gynecology Associates,800 Spruce Street,Philadelphia,PA,19107,MA,"Maria Pia Platia, M.D.","Maria Pia Platia, M.D.","Scott E. Smith, Ph.D., HCLD",215-829-3921,http://www.fertilityandgyn.com,N/A,39.9456,-75.155606,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1303,University of Pennsylvania Penn Fertility Care,3701 Market Street,Philadelphia,PA,19104-5509,MA,"Christos Coutifaris, M.D., Ph.D.","Anuja Dokras, M.D., Ph.D.","Christos Coutifaris, M.D., Ph.D.",215-662-6100,http://www.pennhealth.com/fertility,pennivf@obgyn.upenn.edu,39.9564491,-75.1961361,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1304,Jones Institute at West Penn Allegheny Health Systems,4815 Liberty Avenue,Pittsburgh,PA,15224,MA,"Scott W. Kauma, M.D.","Scott W. Kauma, M.D.","Jacob F. Mayer, Ph.D., HCLD",412-578-5588,N/A,N/A,40.4603585,-79.9466016,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
